Date,SPX,GLD,USO,SLV,EUR/USD,GPR,GPA,GPT,,,,,,,,,,
1/30/2013,1501.959961,162.190002,35.490002,30.92,1.349164,90.16,70.35,97.79,,,,,,,,,,
1/31/2013,1498.109985,161.199997,35.279999,30.440001,1.356834,53.67,17.83,79.34,,,,,,,,,,
2/1/2013,1513.170044,161.449997,35.349998,30.780001,1.3611,134.15,137.17,131.58,,,,,,,,,,
2/4/2013,1495.709961,162,34.779999,30.690001,1.364871,82.71,86.79,86.87,,,,,,,,,,
2/5/2013,1511.290039,161.960007,35.029999,30.76,1.351169,81.39,89.25,67.68,,,,,,,,,,
2/6/2013,1512.119995,162.389999,35.040001,30.809999,1.358142,92.02,122.31,76.51,,,,,,,,,,
2/7/2013,1509.390015,161.839996,34.68,30.459999,1.352393,75.93,126.17,36.83,,,,,,,,,,
2/8/2013,1517.930054,161.570007,34.700001,30.43,1.338939,91.72,126.61,58.67,,,,,,,,,,
2/11/2013,1517.01001,159.699997,35.119999,30,1.336827,98.35,169.35,29.74,,,,,,,,,,
2/12/2013,1519.430054,159.889999,35.279999,30.09,1.340357,91.14,102.71,72.49,,,,,,,,,,
2/13/2013,1520.329956,159.050003,35.189999,29.77,1.345207,176.87,80.81,232.86,,,,,,,,,,
2/14/2013,1521.380005,158.350006,35.27,29.459999,1.344447,86.19,85.92,90.78,,,,,,,,,,
2/15/2013,1519.790039,155.759995,34.720001,28.83,1.335292,73.3,90.48,58.05,,,,,,,,,,
2/19/2013,1530.939941,155.330002,34.959999,28.450001,1.334721,113.03,86.68,137.36,,,,,,,,,,
2/20/2013,1511.949951,151.440002,34.169998,27.59,1.339585,86.96,110.34,65.74,,,,,,,,,,
2/21/2013,1502.420044,152.619995,33.43,27.73,1.327316,33.25,12.05,45.24,,,,,,,,,,
2/22/2013,1515.599976,152.970001,33.599998,27.83,1.319435,81.15,95.61,61.35,,,,,,,,,,
2/25/2013,1487.849976,154.339996,33.209999,28.07,1.319592,49.63,57.72,41.27,,,,,,,,,,
2/26/2013,1496.939941,156.220001,33.330002,28.41,1.306506,114.36,102.22,111.49,,,,,,,,,,
2/27/2013,1515.98999,154.570007,33.400002,28.01,1.306592,119.16,95.03,151.93,,,,,,,,,,
2/28/2013,1514.680054,153,33.060001,27.540001,1.315097,66.07,11.98,99.89,,,,,,,,,,
3/1/2013,1518.199951,152.440002,32.740002,27.620001,1.305995,56.75,42.43,70.78,,,,,,,,,,
3/4/2013,1525.199951,152.300003,32.400002,27.6,1.301693,45.38,54.29,52.83,,,,,,,,,,
3/5/2013,1539.790039,152.380005,32.689999,27.75,1.303611,85.88,73.39,88.42,,,,,,,,,,
3/6/2013,1541.459961,153.229996,32.540001,28.1,1.304853,89.93,52.3,112.17,,,,,,,,,,
3/7/2013,1544.26001,152.690002,32.939999,27.91,1.297858,89.29,94.95,89.09,,,,,,,,,,
3/8/2013,1551.180054,152.710007,33.049999,28.01,1.311131,92.4,75.05,108.13,,,,,,,,,,
3/11/2013,1556.219971,152.990005,33.040001,28.02,1.298802,70.57,99.32,62.13,,,,,,,,,,
3/12/2013,1552.47998,154.190002,33.259998,28.200001,1.303271,92.6,109.1,91,,,,,,,,,,
3/13/2013,1554.52002,153.660004,33.189999,27.940001,1.302932,104.33,66.86,136.33,,,,,,,,,,
3/14/2013,1563.22998,153.679993,33.419998,27.799999,1.29584,49.97,29.3,63.55,,,,,,,,,,
3/15/2013,1560.699951,154,33.599998,27.799999,1.301236,86.63,62.18,121.01,,,,,,,,,,
3/18/2013,1552.099976,155.380005,33.650002,27.950001,1.289275,107.29,115.87,96.65,,,,,,,,,,
3/19/2013,1548.339966,156.080002,33.07,27.93,1.294498,82.03,70.1,84.45,,,,,,,,,,
3/20/2013,1558.709961,155.369995,33.450001,27.809999,1.286389,72.51,83.7,50.77,,,,,,,,,,
3/21/2013,1545.800049,156.25,33.049999,28.18,1.294163,85.62,53.35,102.35,,,,,,,,,,
3/22/2013,1556.890015,155.550003,33.610001,27.75,1.290489,109.62,129.77,113.94,,,,,,,,,,
3/25/2013,1551.689941,155.240005,33.849998,27.84,1.302406,102.82,89.13,111.52,,,,,,,,,,
3/26/2013,1563.77002,154.720001,34.450001,27.75,1.285843,87.94,116.9,48.75,,,,,,,,,,
3/27/2013,1562.849976,155.360001,34.549999,27.73,1.286008,100.5,160.31,60.17,,,,,,,,,,
3/28/2013,1569.189941,154.449997,34.75,27.42,1.277792,57.27,48.08,60.15,,,,,,,,,,
4/1/2013,1562.170044,154.669998,34.68,27.09,1.285017,99.56,36.09,142.99,,,,,,,,,,
4/2/2013,1570.25,152.429993,34.650002,26.35,1.282051,72.48,25.5,99.26,,,,,,,,,,
4/3/2013,1553.689941,150.729996,33.759998,26.09,1.285017,77.13,56.66,81.01,,,,,,,,,,
4/4/2013,1559.97998,150.289993,33.389999,25.99,1.292825,123.72,80.17,149.17,,,,,,,,,,
4/8/2013,1563.069946,152.160004,33.490002,26.32,1.302932,121.85,80.98,172.63,,,,,,,,,,
4/9/2013,1568.609985,153.339996,33.639999,27.030001,1.308027,82.03,70.1,97.45,,,,,,,,,,
4/10/2013,1587.72998,150.75,33.830002,26.68,1.305534,92.13,63.89,106.58,,,,,,,,,,
4/11/2013,1593.369995,151.050003,33.459999,26.700001,1.311475,54.7,42.42,60.65,,,,,,,,,,
4/15/2013,1552.359985,131.309998,31.49,22.09,1.305466,105.31,76.36,111.45,,,,,,,,,,
4/16/2013,1574.569946,132.800003,31.76,22.67,1.31787,108.67,144.45,113.79,,,,,,,,,,
4/17/2013,1552.01001,132.869995,31.01,22.440001,1.303492,153.72,245.19,70.3,,,,,,,,,,
4/18/2013,1541.609985,134.300003,31.639999,22.4,1.305313,82.5,88.57,84.43,,,,,,,,,,
4/22/2013,1562.5,137.899994,31.82,22.620001,1.306165,165.17,137.22,160.23,,,,,,,,,,
4/23/2013,1578.780029,136.880005,31.860001,22.18,1.299444,153.32,152.85,134.2,,,,,,,,,,
4/24/2013,1578.790039,138.369995,32.66,22.42,1.301744,104.45,111.57,93.06,,,,,,,,,,
4/25/2013,1585.160034,141.630005,33.25,23.49,1.300728,76.64,124.51,61.37,,,,,,,,,,
4/29/2013,1593.609985,142.300003,33.610001,23.540001,1.309586,89.41,98.05,66.91,,,,,,,,,,
4/30/2013,1597.569946,142.770004,33.16,23.459999,1.316829,74.63,90.93,55.16,,,,,,,,,,
5/1/2013,1582.699951,141.110001,32.389999,22.860001,1.318218,68.93,76.36,63.69,,,,,,,,,,
5/2/2013,1597.589966,141.919998,33.490002,23.02,1.306506,70.48,76.65,74.59,,,,,,,,,,
5/6/2013,1617.5,142.149994,34.139999,23.18,1.307019,88.4,139.14,61.9,,,,,,,,,,
5/7/2013,1625.959961,140.380005,34.009998,23.1,1.307702,83.02,99.32,82.84,,,,,,,,,,
5/8/2013,1632.689941,142.460007,34.400002,23.120001,1.316136,84.94,46.19,102.73,,,,,,,,,,
5/9/2013,1626.670044,140.809998,34.169998,22.889999,1.303441,65.07,80.32,51.53,,,,,,,,,,
5/13/2013,1633.77002,138.429993,33.860001,22.83,1.298802,78.76,110.85,53.93,,,,,,,,,,
5/14/2013,1650.339966,137.809998,33.560001,22.57,1.293711,86.74,74.12,89.3,,,,,,,,,,
5/15/2013,1658.780029,134.630005,33.610001,21.76,1.288245,44.51,59.17,30.85,,,,,,,,,,
5/16/2013,1650.469971,134.089996,33.869999,21.950001,1.288328,89.79,121.48,74.66,,,,,,,,,,
5/20/2013,1666.290039,135.119995,34.439999,22.280001,1.289108,123.03,154.44,106.09,,,,,,,,,,
5/21/2013,1669.160034,132.880005,34.110001,21.620001,1.291906,95.36,90.93,117.21,,,,,,,,,,
5/22/2013,1655.349976,131.940002,33.459999,21.51,1.284208,76.77,76.53,70.22,,,,,,,,,,
5/23/2013,1650.51001,134.610001,33.540001,21.879999,1.292507,100.92,136.12,74.05,,,,,,,,,,
5/28/2013,1660.060059,133.490005,33.790001,21.530001,1.284637,157.53,139.6,189.21,,,,,,,,,,
5/29/2013,1648.359985,134.830002,33.099998,21.709999,1.294783,108.15,95.84,139.89,,,,,,,,,,
5/30/2013,1654.410034,136.699997,33.25,21.98,1.304393,95.19,94.9,89.71,,,,,,,,,,
6/3/2013,1640.420044,136.509995,33.16,21.98,1.307292,62.93,53.77,59.8,,,,,,,,,,
6/4/2013,1631.380005,135.229996,33.200001,21.77,1.307343,110.15,73.21,128.91,,,,,,,,,,
6/5/2013,1608.900024,135.520004,33.259998,21.780001,1.309329,58.66,38.99,65.04,,,,,,,,,,
6/6/2013,1622.560059,136.529999,33.619999,21.93,1.324556,80.58,101.15,69.48,,,,,,,,,,
6/10/2013,1642.810059,133.940002,34,21.16,1.322401,97.7,120.59,77.37,,,,,,,,,,
6/11/2013,1626.130005,133.25,33.790001,20.91,1.322401,126.31,146.23,94.87,,,,,,,,,,
6/12/2013,1612.52002,134.25,34.029999,21.02,1.333956,80.89,76.8,70.46,,,,,,,,,,
6/13/2013,1636.359985,133.740005,34.330002,21.040001,1.336791,82.1,132.22,68.27,,,,,,,,,,
6/17/2013,1639.040039,133.770004,34.759998,21.1,1.336309,149.3,102.33,178.46,,,,,,,,,,
6/18/2013,1651.810059,132.130005,34.959999,20.879999,1.338993,124.22,99.07,130.84,,,,,,,,,,
6/19/2013,1628.930054,130.589996,34.779999,20.6,1.329186,116.44,136.1,113.52,,,,,,,,,,
6/20/2013,1588.189941,123.599998,33.630001,18.969999,1.323557,91.32,94.17,89.02,,,,,,,,,,
6/24/2013,1573.089966,123.93,33.639999,18.969999,1.313232,89.89,125.46,52.32,,,,,,,,,,
6/25/2013,1588.030029,123.470001,33.740002,18.91,1.307976,85.93,94.23,71.45,,,,,,,,,,
6/26/2013,1603.26001,118.279999,33.799999,17.889999,1.301338,96.84,104.58,80.52,,,,,,,,,,
6/27/2013,1613.199951,115.940002,34.330002,17.889999,1.303594,39.09,32.47,43.34,,,,,,,,,,
7/1/2013,1614.959961,121.129997,34.669998,18.93,1.306762,71.91,114.7,39.86,,,,,,,,,,
7/2/2013,1614.079956,120.050003,35.209999,18.68,1.297892,107.83,77.4,129.12,,,,,,,,,,
7/3/2013,1615.410034,120.739998,35.84,19.02,1.301084,84.94,48.39,114.35,,,,,,,,,,
7/8/2013,1640.459961,119.510002,36.41,18.42,1.287101,87.94,87.67,81.25,,,,,,,,,,
7/9/2013,1652.319946,120.620003,36.77,18.57,1.278184,98.95,111.51,78.7,,,,,,,,,,
7/10/2013,1652.619995,120.949997,37.43,18.48,1.318774,87.17,104.29,65.24,,,,,,,,,,
7/11/2013,1675.02002,124.239998,37.009998,19.49,1.309775,77.26,70.6,80.31,,,,,,,,,,
7/15/2013,1682.5,124.18,37.669998,19.280001,1.305875,125.86,110.41,117.21,,,,,,,,,,
7/16/2013,1676.26001,124.889999,37.48,19.33,1.315115,100.76,75.34,111.72,,,,,,,,,,
7/17/2013,1680.910034,123.32,37.799999,18.66,1.311699,117.41,108.69,118.55,,,,,,,,,,
7/18/2013,1689.369995,124.010002,38.34,18.719999,1.311063,55.37,25.98,81.25,,,,,,,,,,
7/22/2013,1695.530029,128.839996,37.919998,19.77,1.319035,78.06,77.82,64.91,,,,,,,,,,
7/23/2013,1692.390015,129.710007,38.09,19.77,1.322332,74.89,105.39,58.61,,,,,,,,,,
7/24/2013,1685.939941,127.480003,37.400002,19.469999,1.319087,49.38,65.64,41.06,,,,,,,,,,
7/25/2013,1690.25,128.669998,37.580002,19.5,1.327422,54.64,68.09,39.76,,,,,,,,,,
7/29/2013,1685.329956,128.470001,37.130001,19.139999,1.326365,101.85,135.38,56.46,,,,,,,,,,
7/30/2013,1685.959961,128.119995,36.669998,19.030001,1.326489,96.22,82.22,106.68,,,,,,,,,,
7/31/2013,1685.72998,127.959999,37.360001,19.139999,1.330141,50.38,58.6,34.91,,,,,,,,,,
8/1/2013,1706.869995,126.610001,38.27,18.969999,1.321196,45.96,65.46,27.3,,,,,,,,,,
8/5/2013,1707.140015,125.699997,37.830002,19.01,1.32575,85.84,70.48,92.38,,,,,,,,,,
8/6/2013,1697.369995,123.970001,37.459999,18.83,1.330814,65.87,93.82,62.6,,,,,,,,,,
8/7/2013,1690.910034,124.150002,37.009998,18.83,1.334098,128.68,182.09,131.17,,,,,,,,,,
8/8/2013,1697.47998,126.860001,36.84,19.6,1.338007,95.33,88.24,101.91,,,,,,,,,,
8/12/2013,1689.469971,129.130005,37.759998,20.620001,1.329292,84.81,99.47,82.97,,,,,,,,,,
8/13/2013,1694.160034,127.739998,37.900002,20.709999,1.326559,78.56,78.32,65.32,,,,,,,,,,
8/14/2013,1685.390015,129,38.09,21.09,1.326418,42.36,33.78,42.27,,,,,,,,,,
8/15/2013,1661.319946,131.690002,38.240002,22.15,1.335399,75.86,63.02,84.11,,,,,,,,,,
8/19/2013,1646.060059,132.009995,38.169998,22.34,1.333387,113.09,159.72,62.69,,,,,,,,,,
8/20/2013,1652.349976,132.449997,37.52,22.190001,1.342102,96.35,73.18,99.19,,,,,,,,,,
8/21/2013,1642.800049,132.070007,37.169998,22.139999,1.334294,62.34,82.87,55.3,,,,,,,,,,
8/22/2013,1656.959961,132.809998,37.540001,22.27,1.335506,58.66,75.68,45.91,,,,,,,,,,
8/26/2013,1656.780029,135.449997,37.959999,23.459999,1.337918,110.1,133.62,71.65,,,,,,,,,,
8/27/2013,1630.47998,136.75,38.869999,23.59,1.339208,154.75,202.48,112.59,,,,,,,,,,
8/28/2013,1634.959961,136.710007,39.080002,23.43,1.333493,140.36,159.92,120.05,,,,,,,,,,
8/29/2013,1638.170044,135.869995,38.580002,23,1.323627,187.64,179.87,198.04,,,,,,,,,,
9/3/2013,1639.77002,136.419998,38.759998,23.389999,1.317402,105.58,96.48,124.37,,,,,,,,,,
9/4/2013,1653.079956,134.660004,38.34,22.690001,1.320062,50.25,66.8,41.79,,,,,,,,,,
9/5/2013,1655.079956,132.199997,38.689999,22.379999,1.311837,89.53,82.88,85.08,,,,,,,,,,
9/9/2013,1671.709961,133.910004,38.939999,22.84,1.325803,111.56,154,64.22,,,,,,,,,,
9/10/2013,1683.98999,131.740005,38.34,22.129999,1.326629,66.75,74.86,62.44,,,,,,,,,,
9/11/2013,1689.130005,131.699997,38.48,22.290001,1.331558,110.55,98.81,139.47,,,,,,,,,,
9/12/2013,1683.420044,127.669998,38.869999,21.059999,1.329893,76.3,95.08,74.02,,,,,,,,,,
9/16/2013,1697.599976,126.449997,38.110001,20.940001,1.333796,127.76,109.17,129,,,,,,,,,,
9/17/2013,1704.76001,126.5,37.740002,20.959999,1.335791,112.64,91.5,111.01,,,,,,,,,,
9/18/2013,1725.52002,132.009995,38.68,22.309999,1.352302,83.11,102.58,59.24,,,,,,,,,,
9/19/2013,1722.339966,131.75,38.080002,22.200001,1.353418,58.44,30.66,76.73,,,,,,,,,,
9/23/2013,1701.839966,127.550003,37.27,20.780001,1.349892,164.71,228.06,152.18,,,,,,,,,,
9/24/2013,1697.420044,127.660004,37.220001,20.889999,1.347182,174.12,216.98,130.31,,,,,,,,,,
9/25/2013,1692.77002,128.789993,36.880001,20.98,1.351698,124.93,104.45,127.34,,,,,,,,,,
9/26/2013,1698.670044,127.790001,37.080002,20.92,1.348618,129.27,109.54,145.12,,,,,,,,,,
9/30/2013,1681.550049,128.179993,36.849998,20.9,1.352521,116.46,94.6,143.46,,,,,,,,,,
10/1/2013,1695,124.589996,36.68,20.41,1.352338,132.82,147.98,116.94,,,,,,,,,,
10/2/2013,1693.869995,127.059998,37.419998,20.92,1.359102,65.56,53.82,76.96,,,,,,,,,,
10/3/2013,1678.660034,127.18,37.139999,20.92,1.362416,40.21,43.17,51.44,,,,,,,,,,
10/8/2013,1655.449951,127.400002,37.310001,21.49,1.359804,93.83,138.28,67.84,,,,,,,,,,
10/9/2013,1656.400024,126.110001,36.549999,21.049999,1.352027,87.78,53.26,107.9,,,,,,,,,,
10/10/2013,1692.560059,124.269997,37.099998,20.83,1.352667,57.74,54.53,70.76,,,,,,,,,,
10/14/2013,1710.140015,122.830002,36.869999,20.5,1.355859,85.28,80.55,89.58,,,,,,,,,,
10/15/2013,1698.060059,123.730003,36.470001,20.559999,1.352174,102.45,119.16,70.99,,,,,,,,,,
10/16/2013,1721.540039,123.540001,36.919998,20.5,1.352247,66.41,31.15,84.45,,,,,,,,,,
10/17/2013,1733.150024,127.419998,36.380001,21.049999,1.366699,63.64,63.45,68.8,,,,,,,,,,
10/21/2013,1744.660034,126.980003,35.939999,21.41,1.367596,133.98,119.75,145.98,,,,,,,,,,
10/22/2013,1754.670044,129.339996,35.41,21.870001,1.377847,70.65,93.91,45.69,,,,,,,,,,
10/23/2013,1746.380005,128.690002,34.950001,21.75,1.378094,88.34,96.07,80.13,,,,,,,,,,
10/24/2013,1752.069946,129.899994,34.990002,21.870001,1.380396,60.84,40.44,73.08,,,,,,,,,,
10/28/2013,1762.109985,130.559998,35.549999,21.68,1.380529,73.31,100.49,45.72,,,,,,,,,,
10/29/2013,1771.949951,129.770004,35.41,21.690001,1.37893,65.84,82.05,41.06,,,,,,,,,,
10/30/2013,1763.310059,129.600006,34.849998,21.879999,1.374306,88.23,111.94,93.37,,,,,,,,,,
10/31/2013,1756.540039,127.739998,34.689999,21.1,1.372401,60.23,106.74,11.13,,,,,,,,,,
11/1/2013,1761.640015,126.949997,34.130001,21.08,1.357976,64.67,64.47,59.75,,,,,,,,,,
11/4/2013,1767.930054,126.809998,34.040001,20.85,1.3494,55.29,36.74,61.3,,,,,,,,,,
11/5/2013,1762.969971,126.559998,33.669998,20.9,1.351698,59.76,68.09,42.6,,,,,,,,,,
11/6/2013,1770.48999,127.199997,34.189999,21,1.347309,76.1,55.9,79.94,,,,,,,,,,
11/7/2013,1747.150024,126.160004,33.970001,20.83,1.351808,53.58,56.56,57.66,,,,,,,,,,
11/8/2013,1770.609985,124.279999,34.009998,20.690001,1.340914,120.52,43.69,163.99,,,,,,,,,,
11/11/2013,1771.890015,123.870003,34.259998,20.6,1.334793,91.38,72.88,91.18,,,,,,,,,,
11/12/2013,1767.689941,122.449997,33.639999,20,1.340932,88.02,23.93,126.41,,,,,,,,,,
11/13/2013,1782,122.849998,33.900002,19.780001,1.343996,45.27,22.57,56.47,,,,,,,,,,
11/14/2013,1790.619995,124.269997,33.93,20.049999,1.348963,99.48,79.34,110.29,,,,,,,,,,
11/15/2013,1798.180054,124.32,33.880001,20,1.344899,92.95,51.89,129.84,,,,,,,,,,
11/18/2013,1791.530029,122.900002,33.619999,19.67,1.348399,83.28,46.12,100.02,,,,,,,,,,
11/19/2013,1787.869995,122.949997,33.720001,19.610001,1.350439,94.16,85.33,85.41,,,,,,,,,,
11/20/2013,1781.369995,120.120003,33.630001,19.139999,1.356742,81.34,58.97,98.38,,,,,,,,,,
11/21/2013,1795.849976,119.940002,34.169998,19.24,1.343382,62.15,43.37,77.52,,,,,,,,,,
11/22/2013,1804.76001,119.919998,34.040001,19.129999,1.347182,76.55,55.5,81.01,,,,,,,,,,
11/25/2013,1802.47998,120.459999,33.82,19.27,1.355234,164.52,17.73,273.6,,,,,,,,,,
11/26/2013,1802.75,119.82,33.689999,19.129999,1.352759,186.74,97.13,243.04,,,,,,,,,,
11/27/2013,1807.22998,119.459999,33.189999,18.959999,1.356779,67.52,42.07,91.23,,,,,,,,,,
11/29/2013,1805.810059,120.699997,33.459999,19.24,1.360396,76.1,55.9,79.94,,,,,,,,,,
12/2/2013,1800.900024,117.580002,33.68,18.459999,1.358511,37.75,9.41,54.93,,,,,,,,,,
12/3/2013,1795.150024,117.959999,34.509998,18.42,1.354206,81.95,94.6,64.56,,,,,,,,,,
12/4/2013,1792.810059,119.959999,34.880001,19,1.359065,99.3,95.03,112.29,,,,,,,,,,
12/5/2013,1785.030029,118.300003,34.93,18.690001,1.35864,44.55,31.72,58.21,,,,,,,,,,
12/6/2013,1805.089966,118.550003,35.049999,18.76,1.366998,49.92,56.88,41.51,,,,,,,,,,
12/9/2013,1808.369995,119.720001,34.91,19.120001,1.370652,65.9,35.04,80.37,,,,,,,,,,
12/10/2013,1802.619995,121.82,35.310001,19.66,1.374023,61.12,56.87,60.99,,,,,,,,,,
12/11/2013,1782.219971,120.860001,34.98,19.549999,1.376444,67.52,15.84,99.08,,,,,,,,,,
12/12/2013,1775.5,118.290001,34.970001,18.809999,1.378607,57.64,42.34,65.58,,,,,,,,,,
12/13/2013,1775.319946,119.379997,34.639999,18.950001,1.375081,45.22,15.03,62.67,,,,,,,,,,
12/16/2013,1786.540039,119.690002,34.939999,19.219999,1.373928,41.46,0,68.96,,,,,,,,,,
12/17/2013,1781,118.650002,34.869999,19.139999,1.376292,116,137.06,92.89,,,,,,,,,,
12/18/2013,1810.650024,117.610001,35.029999,19.09,1.377126,112.79,124.93,97.26,,,,,,,,,,
12/19/2013,1809.599976,114.82,35.32,18.49,1.368495,67.33,80.55,61.58,,,,,,,,,,
12/20/2013,1818.319946,115.940002,35.48,18.620001,1.365579,106.17,70.56,147.14,,,,,,,,,,
12/23/2013,1827.98999,115.57,35.360001,18.719999,1.367839,47.47,42.07,43.86,,,,,,,,,,
12/24/2013,1833.319946,116.099998,35.490002,18.76,1.369994,75.74,80.55,75.58,,,,,,,,,,
12/26/2013,1842.02002,116.739998,35.650002,19.02,1.366848,104.83,135.86,61.02,,,,,,,,,,
12/27/2013,1841.400024,117.120003,35.84,19.27,1.369619,115.09,99.77,124.83,,,,,,,,,,
12/30/2013,1841.069946,115.389999,35.529999,18.85,1.375024,68.65,34.22,104.66,,,,,,,,,,
12/31/2013,1848.359985,116.120003,35.32,18.709999,1.381006,121.71,158.26,79.2,,,,,,,,,,
1/2/2014,1831.97998,118,34.23,19.23,1.376671,82.13,90.97,68.29,,,,,,,,,,
1/3/2014,1831.369995,119.290001,33.75,19.42,1.366662,117.95,97.99,130.78,,,,,,,,,,
1/6/2014,1826.77002,119.5,33.57,19.42,1.359601,103.52,137.6,65.58,,,,,,,,,,
1/7/2014,1837.880005,118.82,33.580002,19.129999,1.363196,91.53,165.12,21.75,,,,,,,,,,
1/8/2014,1837.48999,118.120003,33.16,18.83,1.361637,93.83,154.54,47.49,,,,,,,,,,
1/9/2014,1838.130005,118.459999,33.080002,18.84,1.357202,61.47,74.9,51.11,,,,,,,,,,
1/10/2014,1842.369995,120.260002,33.189999,19.379999,1.360711,96.66,96.37,92.74,,,,,,,,,,
1/13/2014,1819.199951,121.019997,32.810001,19.68,1.367185,108.97,121.67,101.48,,,,,,,,,,
1/14/2014,1838.880005,119.889999,33.040001,19.42,1.366998,91.65,78.32,101.62,,,,,,,,,,
1/15/2014,1848.380005,119.660004,33.77,19.4,1.366848,87.8,79.58,86.29,,,,,,,,,,
1/16/2014,1845.890015,119.790001,33.650002,19.35,1.359934,60.78,47.13,61.77,,,,,,,,,,
1/17/2014,1838.699951,120.93,33.689999,19.51,1.361804,64.95,76.18,76.25,,,,,,,,,,
1/21/2014,1843.800049,119.699997,33.990002,19.17,1.354903,125.09,129.32,100.16,,,,,,,,,,
1/22/2014,1844.859985,119.190002,34.560001,19.030001,1.355914,81.95,77.4,71.73,,,,,,,,,,
1/23/2014,1828.459961,121.790001,34.720001,19.26,1.354224,61.22,54.25,67.87,,,,,,,,,,
1/24/2014,1790.290039,122.290001,34.580002,19.16,1.368907,106.38,73.14,122.02,,,,,,,,,,
1/27/2014,1781.560059,120.959999,34.23,18.889999,1.368794,105.47,143.37,71.75,,,,,,,,,,
1/28/2014,1792.5,120.949997,34.689999,18.85,1.367465,64.61,42.94,78.8,,,,,,,,,,
1/29/2014,1774.199951,122.470001,34.73,19.02,1.365505,66.8,47.01,78.42,,,,,,,,,,
1/30/2014,1794.189941,119.769997,34.950001,18.49,1.365859,45.56,32.44,59.53,,,,,,,,,,
1/31/2014,1782.589966,120.089996,34.799999,18.450001,1.355877,75.72,37.74,94.44,,,,,,,,,,
2/3/2014,1741.890015,121.32,34.52,18.610001,1.348818,156.58,87.8,187.16,,,,,,,,,,
2/4/2014,1755.199951,120.989998,34.740002,18.75,1.352503,51.89,86.22,28.77,,,,,,,,,,
2/5/2014,1751.640015,121.290001,34.709999,19.07,1.351589,91.35,87.11,85.87,,,,,,,,,,
2/6/2014,1773.430054,121.239998,34.900002,19.17,1.35351,43.72,26.82,61.52,,,,,,,,,,
2/7/2014,1797.02002,122.169998,35.639999,19.27,1.359213,60.64,52.9,63.03,,,,,,,,,,
2/10/2014,1799.839966,122.919998,35.630001,19.290001,1.361934,55.36,73.59,30.69,,,,,,,,,,
2/11/2014,1819.75,124.360001,35.639999,19.450001,1.36461,77.7,81.54,68.01,,,,,,,,,,
2/12/2014,1819.26001,124.43,35.799999,19.43,1.363903,59.72,31.75,72.84,,,,,,,,,,
2/13/2014,1829.829956,125.489998,35.869999,19.74,1.35901,68.09,61.09,62.28,,,,,,,,,,
2/14/2014,1838.630005,127.150002,35.91,20.65,1.367877,61.68,50.64,66.37,,,,,,,,,,
2/18/2014,1840.76001,127.400002,36.66,21.129999,1.370445,95.14,86.22,93.49,,,,,,,,,,
2/19/2014,1828.75,126.269997,36.900002,20.629999,1.376197,85.04,56.52,94.29,,,,,,,,,,
2/20/2014,1839.780029,127.599998,36.880001,21,1.373042,115.87,81.54,153.03,,,,,,,,,,
2/21/2014,1836.25,127.580002,36.689999,20.969999,1.372119,116.56,74.97,156.33,,,,,,,,,,
2/24/2014,1847.609985,128.990005,36.790001,21.18,1.373796,69.37,77.8,50.48,,,,,,,,,,
2/25/2014,1845.119995,129.210007,36.59,21.02,1.373608,61.57,90.03,40.96,,,,,,,,,,
2/26/2014,1845.160034,128.110001,36.75,20.42,1.374608,71.67,39.69,86.08,,,,,,,,,,
2/27/2014,1854.290039,128.199997,36.689999,20.459999,1.368195,65.92,72.29,54.82,,,,,,,,,,
2/28/2014,1859.449951,127.620003,36.740002,20.35,1.370746,70.88,59.5,86.85,,,,,,,,,,
3/3/2014,1845.72998,130.289993,37.52,20.620001,1.377695,180.03,188.45,232.04,,,,,,,,,,
3/4/2014,1873.910034,128.679993,37.060001,20.370001,1.373702,213.07,112.22,267.43,,,,,,,,,,
3/5/2014,1873.810059,128.889999,36.240002,20.360001,1.374117,213.84,64.36,322.09,,,,,,,,,,
3/6/2014,1877.030029,130.169998,36.57,20.66,1.373419,142.99,61.09,186.84,,,,,,,,,,
3/7/2014,1878.040039,129.089996,36.779999,20.08,1.386309,165.26,131.8,189.33,,,,,,,,,,
3/10/2014,1877.170044,129.130005,36.299999,20.01,1.387867,118.64,56.77,149.96,,,,,,,,,,
3/11/2014,1867.630005,129.860001,35.810001,20.040001,1.387887,115.14,97.13,132.57,,,,,,,,,,
3/12/2014,1868.199951,131.759995,35.349998,20.469999,1.385809,124.27,100.66,142.08,,,,,,,,,,
3/13/2014,1846.339966,132.210007,35.34,20.360001,1.390453,84.94,58.62,92.36,,,,,,,,,,
3/14/2014,1841.130005,133.100006,35.529999,20.620001,1.386539,103.85,78.54,142.94,,,,,,,,,,
3/17/2014,1858.829956,131.639999,35.150002,20.33,1.391304,135.21,101.09,175.67,,,,,,,,,,
3/18/2014,1872.25,130.619995,35.580002,20.01,1.392661,194.08,35.18,300.76,,,,,,,,,,
3/19/2014,1860.77002,128.089996,35.709999,19.790001,1.393088,153.07,93.91,189.29,,,,,,,,,,
3/20/2014,1872.01001,127.860001,35.580002,19.52,1.381922,97.97,54.94,117.1,,,,,,,,,,
3/21/2014,1866.52002,128.470001,35.84,19.52,1.378208,117.65,80.64,134.52,,,,,,,,,,
3/24/2014,1857.439941,126.18,35.82,19.209999,1.379558,122.18,117.3,135.47,,,,,,,,,,
3/25/2014,1865.619995,126.410004,35.77,19.219999,1.383892,140.59,52.56,197.27,,,,,,,,,,
